true_label,pred_label,text_length,text_processed,component_name,product_name,confidence
minor,normal,14,add minimal log nsdocshell add minimal nspr log nsdocshell might useful people whatdya think,Document Navigation,CORE,0.3738103622716912
normal,trivial,12,menu editor extension availableworking useragent rva minefielda identifier rva minefielda httpsaddonsmozillaorgfirefox contact,Extension Compatibility,FIREFOX,0.3017282400900818
normal,major,63,border corner miss print preview print output border monochrome useragent linux rvapre firefoxapre identifier border monochrome border corner miss print preview print output last good first bad presumably regression change way border draw bug follow print preview print directly actual first two case border corner corner draw print preview print like case issue could sascha grage tobias fischer decommsoftwaremozillanightlybuilds fe rvapre mnenhy seamonkeyapre,Printing: Output,CORE,0.2462830905905124
normal,minor,16,enhance bookmark search availableworking useragent de rv identifier de rv enhance bookmark search availableworking work release,Extension Compatibility,FIREFOX,0.23923740810078137
trivial,normal,35,select option blank helper useragent rvrc buildid wink rightclicking find jpeg gif select moz blank attach screenshot cause sure understandable first right choose chose program select every time choose type blank relate actual blank say,UI Design,SEAMONKEY,0.25524956038620633
minor,normal,51,arrow next button table cell property dialog row select create attachment fix rule scream cap lock chief among change address within four year become invalid allow typo refer image exist persist six year str insert table ok cell format table cell property choose row selection menulist note previous arrowup next arrowdn,Editor,CORE,0.3578421643546055
major,normal,20,secasndecodeitem assert decode spki seckeyimportderpublickey raw derencoded public key instead give derencoded subjectpublickeyinfo asn decoder assert attach simple program error,Libraries,NSS,0.31147990995491825
trivial,minor,87,strict warning calendarwindowjs calendarmonthviewxml calgooglecalendarjs calgooglesessionjs create attachment rev fix strict warning strict warning calendarwindowjs calendarmonthviewxml calgooglecalendarjs calgooglesessionjs warn trail comma legal ecma object initializers source chromecalendarcontentcalendarwindowjs column source code solution remove trail comma warn anonymous function return value source chromecalendarcontentcalendarmonthviewxml column source code solution look idl thunderbird implementation need return anything getflavordata remove return warn function cgcgeneralresponse return value source fileccalgooglecalendarjs column source code solution return null error case warn test equality mistyped assignment source fileccalgooglesessionjs column source code request thismitemqueueshift solution add another pair brace,General,CALENDAR,0.29716880776974763
normal,major,62,keyword search quote character useragent linux rv identifier linux rv keyword search contain character leave asis instead quote cgi script process space create keyword search example add keyword search context menu item example create shortcut google search keyword string contains exampe type without quote location bar observe search instead launch actual sent asis google server interprets encode cbb google interprets work correctly,Bookmarks & History,FIREFOX,0.3046728977733181
major,normal,144,fails cygwin mount prefix cygdrive think fixed one point seem resurrect fix bug cygwin cygdrivexfoobar denote path drive cygmounted drive drive unmounted cygwin xfoobar convention already screw noncygwin program doubly annoy easy enough check via sed first far less chance hit false positive cygpath translate either type path regular dos path seem work however cygpath cygwinwrapper script since cygpath work single argument list argument instead assume cygdrive break drive cygmounted potential solution start cygpath wrapper script nasty mean invoke separate process argument pass script skip wrapper script altogether main script little possible still handful thing though namely run rc perl nsinstall nsinstall main sore spot accept variable number filename args would need checked nspr ldap wrapper pretty much everywhere hack cygpath accept multiple args could cygpath wrapper lieu sed mean yet another entry wintools hop cygnus accept change bump minimum rev cygwin tool require,Build Config,SEAMONKEY,0.3129300353854103
minor,normal,20,bonsaimozillaorg faviconico support display icon bookmark tab would nice mozillaorg besides httpwwwmozillaorg would show icon bugzillamozillaorg tinderboxmozillaorg ftpmozillaorg bonsaimozillaorg lxrmozillaorg,Server Operations,MOZILLA.ORG_GRAVEYARD,0.3703903561247489
normal,major,106,problem import downloadsrdf switch toolkit download manager useragent rvpre seamonkeybpre identifier rvpre seamonkeybpre bug describe httpsbugzillamozillaorgshowbugcgiidc already exist delete downloadssqlite start download download manager dialog choose save actual selecting save take quite long time selector probably time downloadsrdf convert downloadssqlite downloadsrdf size every entry downloadsrdf error message xfilezip could save unknown error occur save different location display error console several error much recursion show error message download manager show progress finishedfailedcanceled really download partition download directory would enough space save import downloadsrdf happen without error message strip downloadsrdf error small unfortunately error occur original lot private urls cant attach bug create downloadsrdf trigger bug next day,Downloads API,TOOLKIT,0.3051713968184356
